PatientID,Diagnosis,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,Polyphagia,IncreasedALKP,IncreasedATL_GGT_AST,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
1089,0,Others,12,F,True,No change,9.5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False
1090,0,Cocker Spaniel,8,F,True,Weight gain,21.2,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1091,0,Labrador Retriever,3,F,True,No change,31.8,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1092,0,Crossbreed,13,F,True,No change,6.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False
1093,0,Others,12,M,True,No change,10.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1094,0,Collie,12,F,True,No change,22.0,False,False,False,False,False,False,False,True,True,False,False,True,True,True,,True,False,False,False,False
1095,0,Staffordshire Bull Terrier,13,M,True,No change,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,,,False,False,False,False
1096,0,Chihuahua,10,M,False,No change,4.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1097,0,West Highland White Terrier,14,M,False,Weight loss,8.65,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1098,0,West Highland White Terrier,10,F,True,No change,6.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False
1099,0,Yorkshire Terrier,9,M,True,Weight loss,8.62,False,False,False,True,False,False,False,False,True,False,False,True,True,False,,,False,False,False,False
1100,0,Crossbreed,8,M,True,No change,15.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1101,0,Staffordshire Bull Terrier,10,F,True,No change,18.5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1102,0,Crossbreed,7,M,True,Weight loss,34.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,,False,False,False,False
1103,0,Bichon Frise,11,F,True,Weight loss,,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False
1104,0,West Highland White Terrier,14,M,True,No change,7.3,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1105,0,Jack Russell Terrier,10,M,True,No change,6.8,False,False,False,True,False,False,False,False,False,True,True,False,False,False,,,False,False,False,True
1106,0,Labrador Retriever,11,M,True,Weight loss,28.4,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
1107,0,Crossbreed,9,F,True,Weight gain,6.48,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,False,False,False,False
1108,0,Jack Russell Terrier,10,M,False,No change,11.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1109,0,Bichon Frise,9,M,True,No change,12.25,True,False,False,False,True,True,True,False,False,False,False,False,False,True,,,False,False,False,False
1110,0,Crossbreed,8,M,True,No change,10.05,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,,False,False,False,False
1111,0,Crossbreed,11,F,True,No change,5.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1112,0,Crossbreed,10,M,False,No change,11.7,True,False,False,False,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False
1113,0,Crossbreed,9,F,True,No change,34.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1114,0,Chihuahua,9,M,False,No change,6.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
1115,0,Crossbreed,12,F,True,No change,9.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1116,0,Jack Russell Terrier,18,M,True,No change,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False
1117,0,Cocker Spaniel,14,M,False,No change,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1118,0,Others,12,M,True,No change,,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False
1119,0,Crossbreed,8,F,True,Weight loss,32.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1120,0,Others,2,M,False,No change,4.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,False,False,False,False
1121,0,Others,5,M,True,No change,21.1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,,False,False,False,False
1122,0,Crossbreed,11,M,True,No change,30.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1123,0,Poodle,10,M,True,No change,9.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1124,0,Others,11,F,False,No change,8.25,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1125,0,Others,11,M,True,No change,8.6,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
1126,0,Yorkshire Terrier,10,F,True,No change,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,True,False,False
1127,0,Labrador Retriever,12,F,True,No change,27.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1128,0,West Highland White Terrier,12,F,True,No change,8.6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,False,False,False,False
1129,0,Boxer,4,M,False,No change,39.2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,True,False,False,False,False
1130,0,Crossbreed,12,F,True,Weight gain,21.6,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1131,0,Yorkshire Terrier,11,F,True,No change,6.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1132,0,Others,11,M,True,No change,33.05,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False
1133,0,Chihuahua,12,F,True,No change,6.28,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
1134,0,Others,6,F,True,No change,34.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1135,0,Poodle,5,M,True,No change,7.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
1136,0,Bichon Frise,13,M,True,No change,5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1137,0,Crossbreed,7,M,True,No change,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1138,0,Jack Russell Terrier,12,M,True,No change,12.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1139,0,Crossbreed,5,M,True,No change,,False,False,False,True,False,False,False,False,False,True,False,True,True,False,,,False,False,False,False
1140,0,Yorkshire Terrier,11,F,True,No change,,False,False,False,True,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False
1141,0,Collie,12,M,True,No change,24.9,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
1142,0,West Highland White Terrier,7,F,False,Weight loss,9.3,False,False,False,False,True,True,True,False,False,False,False,True,False,True,,,False,False,False,False
1143,0,Labrador Retriever,11,M,False,No change,54.7,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False
1144,0,Labrador Retriever,9,M,False,No change,,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,,False,False,False,False
1145,0,Others,11,M,True,No change,12.2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,,False,False,False,False
1146,0,Jack Russell Terrier,16,F,False,No change,11.3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1147,0,Crossbreed,8,M,True,Weight loss,10.8,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
1148,0,Others,6,M,False,No change,34.2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,,False,False,False,False
1149,0,Staffordshire Bull Terrier,12,F,True,No change,18.5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
1150,0,Others,10,F,True,No change,34.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False
1151,0,Others,11,M,True,No change,9.2,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,,False,False,False,False
1152,0,Chihuahua,13,F,True,No change,8.6,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False
1153,0,Others,13,M,True,Weight loss,22.3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False
1154,0,Others,14,F,True,No change,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1155,0,Jack Russell Terrier,11,M,False,No change,11.2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1156,0,Crossbreed,9,M,True,Weight loss,14.35,False,True,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False
1157,0,Crossbreed,15,F,True,No change,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
1158,0,Border Terrier,7,F,True,No change,9.42,True,False,False,False,False,False,False,False,True,False,False,True,True,False,,,False,False,False,False
1159,0,Staffordshire Bull Terrier,12,F,True,No change,23.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False
