PatientID,BirthDate,IsNeutered,SexSource,BreedVeNomID,SourceBreed,Case_1,Date first suspected_2,Date confirmed_3,Date ruled out_4,Weight at suspected,Polydipsia mentioned_5,Polyuria mentioned_6,Polyphagia_7,Vomiting_8,Diarrhoea_9,Potbelly/hepatomegaly_10,Weight_11,Thin/dry skin_12,Alopecia_13,Pruritus_14,Muscle wastage/weakness_15,Lethargy_16,Panting_17,Neurological signs_18,Increased ALKP_19,Increased ALT/GGT/AST_20,USG <1.20_21,Proteinuria_22,Heart rate_23,Temperature_24,ALKP level_28,USG level_29,Hospitalised,Hypertensive,Insulin,Hypothyroid,Cruciate
969,24/04/2006 0:00,FALSE,Female    ,Crossbreed,Crossbreed,0,14/06/2017 23:00,,10/08/2017 23:00,10.9,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
970,12/02/2004 0:00,TRUE,Female - Neutered,15086,West Highland White Terrier,0,2/08/2017 23:00,,13/08/2017 23:00,9.8,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
971,16/06/2014 0:00,FALSE,Male      ,18063,Crossbreed,0,13/08/2017 23:00,,14/08/2017 23:00,36.6,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,130,,,,No,No,No,No,No
972,15/05/2006 0:00,TRUE,Male - Neutered,15086,West Highland White Terrier,0,3/08/2017 23:00,,16/08/2017 23:00,12,Yes,Yes,Yes,No,No,Yes,No change,Yes,No,No,No,No,No,No,Yes,No,Unknown,Unknown,120,38.2,,1.019,No,No,No,No,No
973,1/11/2003 0:00,FALSE,Female    ,15087,Yorkshire Terrier,0,15/05/2017 23:00,,16/08/2017 23:00,,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
974,17/04/2006 0:00,TRUE,Female - Neutered,15086,West Highland White Terrier,0,15/06/2017 23:00,,17/08/2017 23:00,7.95,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,Yes,Yes,No
975,3/12/2007 0:00,FALSE,Male      ,13714,Bichon Frise,0,16/08/2017 23:00,,17/08/2017 23:00,8.6,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Unknown,Unknown,,38.6,612,,No,No,No,No,No
976,1/10/2002 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,15/08/2017 23:00,,19/08/2017 23:00,13.45,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,100,39.5,73,,No,No,No,No,No
977,1/03/2003 0:00,TRUE,Male - Neutered,13714,Bichon Frise,0,11/08/2017 23:00,,20/08/2017 23:00,9.1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,,38.1,,1.02,No,No,No,No,No
978,4/11/2010 0:00,TRUE,Male      ,Crossbreed,Crossbreed,0,17/08/2017 23:00,,22/08/2017 23:00,10.3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,Yes,No,No,No,No
979,1/11/2006 0:00,TRUE,Male - Neutered,14993,Cairn Terrier,0,16/02/2017 0:00,,22/08/2017 23:00,16.4,No,No,No,Yes,No,No,No change,Yes,Yes,Yes,No,No,No,No,Yes,Unknown,Yes,Unknown,,38,,1,No,No,No,No,No
980,17/06/2007 0:00,TRUE,Male      ,14631,Labrador Retriever,0,4/08/2017 23:00,,22/08/2017 23:00,36.7,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,,,137,1.015,No,No,No,No,No
981,16/06/2006 0:00,TRUE,Female - Neutered,15086,West Highland White Terrier,0,21/03/2017 0:00,,23/08/2017 23:00,7.7,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Unknown,Unknown,128,38.8,645,,Yes,No,No,Yes,No
982,2/06/2007 0:00,TRUE,Female - Neutered,14595,Poodle,0,23/08/2017 23:00,,24/08/2017 23:00,2.1,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,122,,,,No,No,No,Yes,No
983,1/01/2004 0:00,TRUE,Male      ,Crossbreed,Crossbreed,0,22/03/2016 0:00,,24/08/2017 23:00,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,140,,,,No,No,No,No,No
984,21/11/2013 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,29/07/2017 23:00,,24/08/2017 23:00,11.4,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
985,24/03/2008 0:00,TRUE,Female - Neutered,14844,Cavalier King Charles Spaniel,0,21/08/2017 23:00,,26/08/2017 23:00,13.7,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,120,,,,No,No,No,No,No
986,13/08/2007 0:00,TRUE,Male - Neutered,15076,Staffordshire Bull Terrier,0,7/08/2017 23:00,,28/08/2017 23:00,19.6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,,10170,,No,No,No,No,No
987,12/08/2012 0:00,TRUE,Female    ,14796,German Shepherd,0,28/08/2017 23:00,,29/08/2017 23:00,80.5,No,No,Yes,No,No,No,Weight gain,No,No,No,No,Yes,No,No,Unknown,Unknown,No,Yes,,,,1.05,No,No,No,No,No
988,5/05/2009 0:00,TRUE,Female    ,7347,Chihuahua,0,21/08/2017 23:00,,1/09/2017 23:00,3.7,Yes,No,Yes,No,No,No,Weight gain,No,No,No,No,Yes,No,No,Yes,Yes,Unknown,Unknown,120,,,,No,No,No,No,No
989,7/11/2006 0:00,TRUE,Female    ,13883,Collie,0,25/08/2017 23:00,,1/09/2017 23:00,,Yes,Yes,No,No,No,No,Weight gain,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,,,,1.035,No,No,No,No,No
990,18/06/2010 0:00,TRUE,Male - Neutered,14993,Cairn Terrier,0,17/08/2017 23:00,,1/09/2017 23:00,11.3,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,,2689,,Yes,No,No,No,No
991,2/11/2014 0:00,TRUE,Female    ,14631,Labrador Retriever,0,25/08/2017 23:00,,2/09/2017 23:00,41.8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Yes,Yes,,,,1.011,No,No,No,No,No
992,31/03/2011 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,24/08/2017 23:00,,4/09/2017 23:00,9.9,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,Yes,No,No
993,6/03/2006 0:00,TRUE,Female - Neutered,14886,Sussex Spaniel,0,3/09/2017 23:00,,4/09/2017 23:00,23.6,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,1.005,No,No,No,No,No
994,21/06/2013 0:00,TRUE,Female - Neutered,15045,Patterdale Terrier,0,3/09/2017 23:00,,6/09/2017 23:00,14.95,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
995,17/05/2007 0:00,TRUE,Male - Neutered,15049,Scottish Terrier,0,4/09/2017 23:00,,7/09/2017 23:00,19.5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
996,31/08/2007 0:00,FALSE,Male      ,15009,Jack Russell Terrier,0,6/09/2017 23:00,,8/09/2017 23:00,6.05,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,140,36.8,,,No,No,No,No,No
997,23/11/2006 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,7/09/2017 23:00,,10/09/2017 23:00,6.05,Yes,Yes,Yes,No,No,Yes,Weight loss,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,120,38.2,,,No,No,No,Yes,No
998,18/05/2007 0:00,TRUE,Male - Neutered,14999,Fox Terrier,0,10/09/2017 23:00,,13/09/2017 23:00,15.9,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,68,,,,No,No,No,No,No
999,1/07/2004 0:00,TRUE,Female    ,15076,Staffordshire Bull Terrier,0,7/09/2017 23:00,,17/09/2017 23:00,20.1,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Unknown,Unknown,No,Yes,,,,1.035,No,No,No,No,No
1000,6/12/2002 0:00,TRUE,Female - Neutered,14672,Schnauzer,0,7/08/2017 23:00,,17/09/2017 23:00,11.3,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
1001,27/03/2011 0:00,TRUE,Female    ,15009,Jack Russell Terrier,0,19/09/2017 23:00,,20/09/2017 23:00,6.07,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Unknown,Unknown,96,39.2,,,No,No,No,No,No
1002,29/05/2009 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,12/09/2017 23:00,,20/09/2017 23:00,30.3,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,Yes,No
1003,23/06/2011 0:00,TRUE,Female    ,13683,Beagle,0,8/09/2017 23:00,,20/09/2017 23:00,17,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1004,7/04/2009 0:00,TRUE,Male - Neutered,14796,German Shepherd,0,14/09/2017 23:00,,21/09/2017 23:00,39.2,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Yes,No,,,,1.006,No,No,No,No,No
1005,14/01/2006 0:00,TRUE,Female - Neutered,14846,Cocker Spaniel,0,17/09/2017 23:00,,21/09/2017 23:00,19.2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Yes,No,,,,1.015,Yes,No,No,No,No
1006,28/10/2012 10:32,TRUE,Female    ,7347,Chihuahua,0,18/09/2017 23:00,,24/09/2017 23:00,,No,No,No,No,No,No,No change,No,No,No,No,Yes,No,No,No,Unknown,Unknown,Unknown,,39.1,,,No,No,No,No,No
1007,24/05/2003 0:00,FALSE,Male      ,15071,Sealyham Terrier,0,28/07/2017 23:00,,24/09/2017 23:00,10,Yes,Yes,No,No,No,Yes,Weight loss,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,,,,1.015,No,No,No,No,No
1008,24/07/2004 0:00,TRUE,Male      ,13882,Collie,0,12/09/2017 23:00,,24/09/2017 23:00,25.8,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,1400,1.018,No,No,No,No,No
1009,1/09/2007 0:00,TRUE,Male      ,14672,Schnauzer,0,25/08/2017 23:00,,25/09/2017 23:00,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Unknown,Unknown,98,38.7,2000,,Yes,No,No,No,No
1010,11/06/2006 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,7/08/2017 23:00,,26/09/2017 23:00,10.7,Yes,Yes,Yes,No,No,No,Weight gain,No,No,No,No,No,No,No,Yes,No,Unknown,Unknown,120,,772,,No,No,No,No,No
1011,11/07/2016 0:00,TRUE,Female - Neutered,14967,Bull Terrier,0,4/09/2017 23:00,,27/09/2017 23:00,18.5,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Yes,No,,38.8,,1.012,No,No,No,No,No
1012,1/09/2007 0:00,TRUE,Male - Neutered,14040,Greyhound,0,26/09/2017 23:00,,28/09/2017 23:00,37.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,No,No,No
1013,2/04/2010 0:00,TRUE,Male - Neutered,19049,Schnauzer,0,13/09/2017 23:00,,1/10/2017 23:00,11.4,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,120,,3015,1.025,No,No,No,No,No
1014,5/08/2004 0:00,TRUE,Female - Neutered,13883,Collie,0,17/09/2017 23:00,,2/10/2017 23:00,29.4,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1015,15/02/2011 0:00,TRUE,Female - Neutered,15076,Staffordshire Bull Terrier,0,1/10/2017 23:00,,5/10/2017 23:00,15.65,No,No,Yes,No,No,No,Weight gain,No,No,No,No,No,No,No,Unknown,Unknown,No,No,,,,1.05,No,No,No,No,No
1016,20/11/2007 0:00,TRUE,Female - Neutered,13761,Bulldog,0,27/09/2017 23:00,,9/10/2017 23:00,29.15,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,88,38.8,1107,1.012,No,No,No,No,No
1017,23/01/2005 0:00,TRUE,Male      ,15086,West Highland White Terrier,0,6/09/2017 23:00,,10/10/2017 23:00,11.8,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Unknown,Unknown,132,38.1,2428,,No,No,No,No,No
1018,9/04/2009 0:00,FALSE,Female    ,-209,Munsterlander,0,24/09/2017 23:00,,10/10/2017 23:00,39.6,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,38.7,,1.012,No,No,No,No,No
1019,13/04/2008 0:00,TRUE,Female - Neutered,15127,Whippet,0,5/10/2017 23:00,,13/10/2017 23:00,10.7,No,No,No,No,No,No,Weight gain,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,,,,,Yes,No,No,No,No
1020,30/04/2012 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,11/10/2017 23:00,,15/10/2017 23:00,9.9,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Unknown,Unknown,,38.3,,,No,No,No,No,No
1021,18/07/2012 0:00,TRUE,Female - Neutered,15009,Jack Russell Terrier,0,10/10/2017 23:00,,16/10/2017 23:00,8.5,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,110,38.6,396,1.03,No,No,No,No,No
1022,1/06/2007 0:00,TRUE,Male - Neutered,14833,Shih Tzu,0,15/10/2017 23:00,,16/10/2017 23:00,9.5,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Unknown,Unknown,128,37.6,879,,No,No,No,No,No
1023,5/02/2006 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,4/06/2017 23:00,,17/10/2017 23:00,16.8,Yes,Yes,No,No,No,No,Weight loss,No,No,No,Yes,Yes,No,No,Unknown,Unknown,No,Yes,,80,,1.037,No,No,No,No,No
1024,22/03/2009 0:00,TRUE,Male - Neutered,15086,West Highland White Terrier,0,4/09/2017 23:00,,17/10/2017 23:00,15.3,Yes,Yes,Yes,No,No,No,Weight gain,No,No,Yes,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,120,38,,,Yes,No,No,Yes,Yes
1025,12/01/2008 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,4/10/2017 23:00,,22/10/2017 23:00,32.3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,38.8,288,,No,No,No,No,No
1026,17/11/2011 0:00,FALSE,Male      ,15087,Yorkshire Terrier,0,28/09/2017 23:00,,24/10/2017 23:00,7,Yes,Yes,No,Yes,No,No,No change,Yes,Yes,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1027,17/07/2009 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,3/10/2017 23:00,,25/10/2017 23:00,17.1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,128,,359,1.015,No,No,No,No,No
1028,25/02/2005 0:00,FALSE,Female    ,Crossbreed,Crossbreed,0,10/10/2017 23:00,,25/10/2017 23:00,28.6,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,,,1000,1.019,No,No,No,No,No
1029,22/12/2011 0:00,TRUE,Female - Neutered,14846,Cocker Spaniel,0,5/10/2017 23:00,,26/10/2017 23:00,24.4,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Yes,Unknown,100,38.8,405,1.017,No,No,No,No,No
1030,15/08/2004 0:00,TRUE,Male - Neutered,-177,Crossbreed,0,25/10/2017 23:00,,26/10/2017 23:00,12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1031,3/11/2007 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,17/10/2017 23:00,,31/10/2017 0:00,34.9,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,,,,1.04,No,No,No,No,No
1032,5/04/2001 0:00,TRUE,Female - Neutered,15009,Jack Russell Terrier,0,25/07/2017 23:00,,31/10/2017 0:00,6.5,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,,38,2171,1.008,No,No,No,No,No
1033,9/10/2008 0:00,TRUE,Female - Neutered,14993,Cairn Terrier,0,30/10/2017 0:00,,3/11/2017 0:00,8.3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1034,6/01/2009 0:00,TRUE,Female - Neutered,15009,Jack Russell Terrier,0,19/10/2017 23:00,,3/11/2017 0:00,10.3,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
1035,30/09/2004 0:00,FALSE,Male      ,13714,Bichon Frise,0,30/10/2017 0:00,,6/11/2017 0:00,9.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,Yes,No,No,No
1036,16/02/2007 0:00,FALSE,Female    ,14962,Border Terrier,0,31/10/2017 0:00,,9/11/2017 0:00,12.4,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Unknown,Unknown,,,362,,No,No,No,No,No
1037,24/09/2006 0:00,TRUE,Male      ,Crossbreed,Crossbreed,0,24/10/2017 23:00,,10/11/2017 0:00,8.2,Yes,Yes,No,No,No,No,No change,No,No,No,No,No,No,No,Yes,Yes,No,Yes,100,,424,1.02,Yes,No,Yes,No,No
1038,1/12/2005 0:00,TRUE,Male      ,13714,Bichon Frise,0,25/10/2017 23:00,,12/11/2017 0:00,,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Unknown,Unknown,No,No,108,38.6,,1.02,Yes,No,No,No,No
1039,23/11/2004 0:00,TRUE,Male      ,15086,West Highland White Terrier,0,8/11/2017 0:00,,14/11/2017 0:00,11,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1040,17/09/2007 0:00,TRUE,Female - Neutered,14634,Rhodesian Ridgeback,0,17/10/2017 23:00,,17/11/2017 0:00,46.8,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Unknown,Unknown,Yes,Yes,,,,1.007,No,No,No,Yes,No
1041,3/09/2003 0:00,TRUE,Male - Neutered,14047,Italian Greyhound,0,17/11/2017 0:00,,20/11/2017 0:00,3.6,Yes,Yes,Yes,No,No,No,Weight loss,No,No,No,No,No,Yes,No,No,No,Yes,No,168,,,1.015,No,No,No,No,No
1042,1/09/2007 0:00,TRUE,Male - Neutered,14631,Labrador Retriever,0,15/11/2017 0:00,,20/11/2017 0:00,38.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,932,,Yes,No,Yes,No,No
1043,20/11/2006 0:00,TRUE,Female    ,14631,Labrador Retriever,0,21/11/2017 0:00,,22/11/2017 0:00,30.4,Yes,Yes,No,No,No,No,Weight gain,No,No,No,No,Yes,No,No,Unknown,Unknown,Yes,No,,,,1.016,No,No,No,No,No
1044,18/04/2006 0:00,FALSE,Female    ,13883,Collie,0,20/11/2017 0:00,,23/11/2017 0:00,21,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Unknown,Unknown,No,Yes,128,38.5,,1.022,No,No,No,No,No
1045,1/10/2004 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,14/11/2017 0:00,,24/11/2017 0:00,9.68,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,39.1,,1.01,No,No,No,No,Yes
1046,30/08/2004 0:00,TRUE,Male - Neutered,14962,Border Terrier,0,14/11/2017 0:00,,24/11/2017 0:00,11.9,Yes,Yes,Yes,No,No,Yes,Weight gain,Yes,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1047,16/11/2006 0:00,TRUE,Male - Neutered,14631,Labrador Retriever,0,24/11/2017 0:00,,24/11/2017 0:00,27.3,No,No,No,Yes,Yes,No,Weight loss,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,88,38.7,,,No,No,No,No,No
1048,7/10/2007 0:00,TRUE,Female - Neutered,14672,Schnauzer,0,12/10/2017 23:00,,27/11/2017 0:00,7.25,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,120,,6030,1.024,No,No,No,No,No
1049,9/12/2005 0:00,TRUE,Male      ,15009,Jack Russell Terrier,0,20/11/2017 0:00,,29/11/2017 0:00,8.5,Yes,Yes,No,No,No,No,No change,No,No,No,No,No,No,Yes,Unknown,Unknown,Yes,Yes,,,,1.015,No,No,No,No,No
1050,1/05/2007 0:00,FALSE,Male      ,15076,Staffordshire Bull Terrier,0,18/05/2017 23:00,,30/11/2017 0:00,19.4,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,100,38.7,243,1.019,Yes,No,No,No,No
1051,1/12/2004 0:00,TRUE,Female - Neutered,15085,Welsh Terrier,0,24/11/2017 0:00,,30/11/2017 0:00,7.3,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Unknown,,38.6,,,No,No,No,No,No
1052,1/03/2012 0:00,TRUE,Male - Neutered,14671,Schnauzer,0,24/11/2017 0:00,,1/12/2017 0:00,60.2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,80,,946,1.012,No,No,No,No,No
1053,16/09/2009 0:00,TRUE,Female - Neutered,18063,Crossbreed,0,17/11/2017 0:00,,1/12/2017 0:00,22.15,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Unknown,Unknown,Yes,Yes,,,,1.017,No,No,No,No,No
1054,16/07/2007 0:00,FALSE,Male      ,14631,Labrador Retriever,0,2/11/2017 0:00,,6/12/2017 0:00,27.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1055,1/07/2006 0:00,TRUE,Female - Neutered,13962,Dalmatian,0,17/11/2017 0:00,,8/12/2017 0:00,27,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Unknown,Yes,,,1177,,No,No,No,No,No
1056,8/08/2008 0:00,FALSE,Female    ,14846,Cocker Spaniel,0,24/11/2017 0:00,,11/12/2017 0:00,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,,,,,Yes,No,No,No,No
1057,29/11/2007 0:00,FALSE,Female    ,Crossbreed,Crossbreed,0,3/09/2017 23:00,,13/12/2017 0:00,18.3,Yes,No,No,No,No,No,Weight gain,No,No,No,Yes,No,No,No,Yes,Unknown,Unknown,Unknown,100,,,,No,No,No,No,No
1058,9/08/2006 0:00,TRUE,Female - Neutered,14962,Border Terrier,0,29/11/2017 0:00,,13/12/2017 0:00,9.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Unknown,Unknown,152,,2262,,No,No,No,No,No
1059,16/02/2010 0:00,TRUE,Male      ,13724,Boxer,0,1/12/2017 0:00,,14/12/2017 0:00,30.8,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,,1.01,No,No,No,No,No
1060,27/08/2009 0:00,TRUE,Female    ,14557,Pointer,0,8/12/2017 0:00,,14/12/2017 0:00,30,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,Yes,No,No
1061,1/09/2006 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,2/11/2017 0:00,,15/12/2017 0:00,49,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1062,6/08/2005 0:00,FALSE,Female    ,14993,Cain Terrier,0,16/12/2017 0:00,,21/12/2017 0:00,9.6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1063,26/04/2007 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,12/12/2017 0:00,,22/12/2017 0:00,33.3,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,1335,1.01,No,No,No,No,No
1064,4/11/2011 0:00,TRUE,Female - Neutered,14993,Cairn Terrier,0,23/12/2017 0:00,,27/12/2017 0:00,12.1,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,88,37.7,1036,1.011,No,No,No,No,No
1065,6/05/2012 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,15/12/2017 0:00,,27/12/2017 0:00,10.3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,,524,,Yes,No,No,No,No
1066,13/05/2006 0:00,TRUE,Male      ,-418,Miniature Pinscher,0,1/01/2018 0:00,,1/01/2018 0:00,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1067,12/06/2008 0:00,TRUE,Female    ,,Jack Russell Terrier,0,21/12/2017 0:00,,6/01/2018 0:00,9.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,150,39,790,,No,No,Yes,No,No
1068,7/07/2008 0:00,TRUE,Male      ,13714,Bichon Frise,0,24/11/2017 0:00,,7/01/2018 0:00,8.24,No,No,No,No,No,No,Weight gain,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
1069,16/05/2007 0:00,TRUE,Male - Neutered,13724,Boxer,0,28/12/2017 0:00,,8/01/2018 0:00,28.35,Yes,No,No,No,No,No,Weight loss,No,No,No,No,Yes,No,No,Unknown,Unknown,Yes,Yes,,,,1.014,No,No,No,No,No
1070,11/03/2006 0:00,TRUE,Male - Neutered,15009,Jack Russell Terrier,0,5/01/2018 0:00,,9/01/2018 0:00,10.7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
